loan_amnt,int_rate,installment,annual_inc,dti,delinq_2yrs,fico_score,inq_last_6mths,open_acc,pub_rec,revol_bal,revol_util,total_acc,credit_age_months,term,grade,sub_grade,emp_length,home_ownership,verification_status,purpose,addr_state,target,text_prompt
35000,11.8,1159.17,86094.0,0.0,0,680.0,1,7,0,0,0.0,24,205,36,B,B4,-1,MORTGAGE,Verified,other,MD,0,"이 대출 신청자는 연소득 86,094달러이며, 재직 기간은 1년 미만 또는 미상입니다. 주거 형태는 주택담보대출 보유이며, 신용카드 대금 등을 검증한 결과 소득 검증 여부는 Verified입니다. 신청한 대출 금액은 35,000달러, 대출 기간은 36개월이며, 적용 금리는 11.80%입니다. 매월 납입해야 하는 상환 원리금은 1,159달러입니다. FICO 신용 점수는 680점이고, 총 신용 연령은 205개월(약 17.1년)입니다. 총 부채상환비율(DTI)은 0.00%입니다. 최근 6개월간 신용조회 건수는 1건이고, 과거 2년간 30일 이상 연체 이력은 0건입니다. 현재 보유하고 있는 개설된 신용계좌 수는 7개이고, 전체 신용 한도 대비 사용률(revol_util)은 0.00%입니다. 기존 대출 및 연체 등의 법적 공공기록(pub_rec) 건수는 0건입니다. 이번 대출의 신청 목적은 기타 목적입니다."
6000,19.92,222.74,108000.0,8.53,0,680.0,2,17,1,7553,35.6,38,184,36,D,D3,10,OWN,Not Verified,debt_consolidation,OH,0,"이 대출 신청자는 연소득 108,000달러이며, 재직 기간은 10년입니다. 주거 형태는 자가 소유이며, 신용카드 대금 등을 검증한 결과 소득 검증 여부는 Not Verified입니다. 신청한 대출 금액은 6,000달러, 대출 기간은 36개월이며, 적용 금리는 19.92%입니다. 매월 납입해야 하는 상환 원리금은 223달러입니다. FICO 신용 점수는 680점이고, 총 신용 연령은 184개월(약 15.3년)입니다. 총 부채상환비율(DTI)은 8.53%입니다. 최근 6개월간 신용조회 건수는 2건이고, 과거 2년간 30일 이상 연체 이력은 0건입니다. 현재 보유하고 있는 개설된 신용계좌 수는 17개이고, 전체 신용 한도 대비 사용률(revol_util)은 35.60%입니다. 기존 대출 및 연체 등의 법적 공공기록(pub_rec) 건수는 1건입니다. 이번 대출의 신청 목적은 부채 통합(대환)입니다."
18000,17.97,650.48,80713.0,32.14,0,680.0,0,18,0,31812,60.9,35,186,36,D,D1,10,RENT,Source Verified,debt_consolidation,TX,0,"이 대출 신청자는 연소득 80,713달러이며, 재직 기간은 10년입니다. 주거 형태는 월세(임차)이며, 신용카드 대금 등을 검증한 결과 소득 검증 여부는 Source Verified입니다. 신청한 대출 금액은 18,000달러, 대출 기간은 36개월이며, 적용 금리는 17.97%입니다. 매월 납입해야 하는 상환 원리금은 650달러입니다. FICO 신용 점수는 680점이고, 총 신용 연령은 186개월(약 15.5년)입니다. 총 부채상환비율(DTI)은 32.14%입니다. 최근 6개월간 신용조회 건수는 0건이고, 과거 2년간 30일 이상 연체 이력은 0건입니다. 현재 보유하고 있는 개설된 신용계좌 수는 18개이고, 전체 신용 한도 대비 사용률(revol_util)은 60.90%입니다. 기존 대출 및 연체 등의 법적 공공기록(pub_rec) 건수는 0건입니다. 이번 대출의 신청 목적은 부채 통합(대환)입니다."
30000,11.8,664.31,58500.0,7.77,0,680.0,0,11,0,4195,22.0,17,120,60,B,B4,10,RENT,Source Verified,other,CA,0,"이 대출 신청자는 연소득 58,500달러이며, 재직 기간은 10년입니다. 주거 형태는 월세(임차)이며, 신용카드 대금 등을 검증한 결과 소득 검증 여부는 Source Verified입니다. 신청한 대출 금액은 30,000달러, 대출 기간은 60개월이며, 적용 금리는 11.80%입니다. 매월 납입해야 하는 상환 원리금은 664달러입니다. FICO 신용 점수는 680점이고, 총 신용 연령은 120개월(약 10.0년)입니다. 총 부채상환비율(DTI)은 7.77%입니다. 최근 6개월간 신용조회 건수는 0건이고, 과거 2년간 30일 이상 연체 이력은 0건입니다. 현재 보유하고 있는 개설된 신용계좌 수는 11개이고, 전체 신용 한도 대비 사용률(revol_util)은 22.00%입니다. 기존 대출 및 연체 등의 법적 공공기록(pub_rec) 건수는 0건입니다. 이번 대출의 신청 목적은 기타 목적입니다."
6000,16.91,213.65,70000.0,5.16,0,680.0,1,6,0,12106,42.2,12,15,36,C,C5,2,RENT,Not Verified,other,VA,0,"이 대출 신청자는 연소득 70,000달러이며, 재직 기간은 2년입니다. 주거 형태는 월세(임차)이며, 신용카드 대금 등을 검증한 결과 소득 검증 여부는 Not Verified입니다. 신청한 대출 금액은 6,000달러, 대출 기간은 36개월이며, 적용 금리는 16.91%입니다. 매월 납입해야 하는 상환 원리금은 214달러입니다. FICO 신용 점수는 680점이고, 총 신용 연령은 15개월(약 1.2년)입니다. 총 부채상환비율(DTI)은 5.16%입니다. 최근 6개월간 신용조회 건수는 1건이고, 과거 2년간 30일 이상 연체 이력은 0건입니다. 현재 보유하고 있는 개설된 신용계좌 수는 6개이고, 전체 신용 한도 대비 사용률(revol_util)은 42.20%입니다. 기존 대출 및 연체 등의 법적 공공기록(pub_rec) 건수는 0건입니다. 이번 대출의 신청 목적은 기타 목적입니다."
15000,10.08,484.58,42120.0,5.56,0,680.0,0,4,1,216,6.2,5,113,36,B,B1,4,MORTGAGE,Not Verified,debt_consolidation,OR,1,"이 대출 신청자는 연소득 42,120달러이며, 재직 기간은 4년입니다. 주거 형태는 주택담보대출 보유이며, 신용카드 대금 등을 검증한 결과 소득 검증 여부는 Not Verified입니다. 신청한 대출 금액은 15,000달러, 대출 기간은 36개월이며, 적용 금리는 10.08%입니다. 매월 납입해야 하는 상환 원리금은 485달러입니다. FICO 신용 점수는 680점이고, 총 신용 연령은 113개월(약 9.4년)입니다. 총 부채상환비율(DTI)은 5.56%입니다. 최근 6개월간 신용조회 건수는 0건이고, 과거 2년간 30일 이상 연체 이력은 0건입니다. 현재 보유하고 있는 개설된 신용계좌 수는 4개이고, 전체 신용 한도 대비 사용률(revol_util)은 6.20%입니다. 기존 대출 및 연체 등의 법적 공공기록(pub_rec) 건수는 1건입니다. 이번 대출의 신청 목적은 부채 통합(대환)입니다."
18000,19.92,668.22,100000.0,24.97,0,680.0,0,8,0,15689,69.1,38,59,36,D,D3,1,MORTGAGE,Verified,debt_consolidation,UT,0,"이 대출 신청자는 연소득 100,000달러이며, 재직 기간은 1년입니다. 주거 형태는 주택담보대출 보유이며, 신용카드 대금 등을 검증한 결과 소득 검증 여부는 Verified입니다. 신청한 대출 금액은 18,000달러, 대출 기간은 36개월이며, 적용 금리는 19.92%입니다. 매월 납입해야 하는 상환 원리금은 668달러입니다. FICO 신용 점수는 680점이고, 총 신용 연령은 59개월(약 4.9년)입니다. 총 부채상환비율(DTI)은 24.97%입니다. 최근 6개월간 신용조회 건수는 0건이고, 과거 2년간 30일 이상 연체 이력은 0건입니다. 현재 보유하고 있는 개설된 신용계좌 수는 8개이고, 전체 신용 한도 대비 사용률(revol_util)은 69.10%입니다. 기존 대출 및 연체 등의 법적 공공기록(pub_rec) 건수는 0건입니다. 이번 대출의 신청 목적은 부채 통합(대환)입니다."
3025,7.56,94.18,145000.0,0.63,0,680.0,0,12,0,408,0.6,49,253,36,A,A3,10,MORTGAGE,Not Verified,medical,GA,0,"이 대출 신청자는 연소득 145,000달러이며, 재직 기간은 10년입니다. 주거 형태는 주택담보대출 보유이며, 신용카드 대금 등을 검증한 결과 소득 검증 여부는 Not Verified입니다. 신청한 대출 금액은 3,025달러, 대출 기간은 36개월이며, 적용 금리는 7.56%입니다. 매월 납입해야 하는 상환 원리금은 94달러입니다. FICO 신용 점수는 680점이고, 총 신용 연령은 253개월(약 21.1년)입니다. 총 부채상환비율(DTI)은 0.63%입니다. 최근 6개월간 신용조회 건수는 0건이고, 과거 2년간 30일 이상 연체 이력은 0건입니다. 현재 보유하고 있는 개설된 신용계좌 수는 12개이고, 전체 신용 한도 대비 사용률(revol_util)은 0.60%입니다. 기존 대출 및 연체 등의 법적 공공기록(pub_rec) 건수는 0건입니다. 이번 대출의 신청 목적은 의료비입니다."
8500,8.19,267.11,75000.0,12.88,0,680.0,0,10,0,1774,4.3,48,117,36,A,A4,0,MORTGAGE,Not Verified,other,MD,0,"이 대출 신청자는 연소득 75,000달러이며, 재직 기간은 1년 미만 또는 미상입니다. 주거 형태는 주택담보대출 보유이며, 신용카드 대금 등을 검증한 결과 소득 검증 여부는 Not Verified입니다. 신청한 대출 금액은 8,500달러, 대출 기간은 36개월이며, 적용 금리는 8.19%입니다. 매월 납입해야 하는 상환 원리금은 267달러입니다. FICO 신용 점수는 680점이고, 총 신용 연령은 117개월(약 9.8년)입니다. 총 부채상환비율(DTI)은 12.88%입니다. 최근 6개월간 신용조회 건수는 0건이고, 과거 2년간 30일 이상 연체 이력은 0건입니다. 현재 보유하고 있는 개설된 신용계좌 수는 10개이고, 전체 신용 한도 대비 사용률(revol_util)은 4.30%입니다. 기존 대출 및 연체 등의 법적 공공기록(pub_rec) 건수는 0건입니다. 이번 대출의 신청 목적은 기타 목적입니다."
35000,10.72,756.11,138000.0,12.12,0,680.0,0,11,0,2456,2.4,46,181,60,B,B2,10,MORTGAGE,Not Verified,credit_card,WA,0,"이 대출 신청자는 연소득 138,000달러이며, 재직 기간은 10년입니다. 주거 형태는 주택담보대출 보유이며, 신용카드 대금 등을 검증한 결과 소득 검증 여부는 Not Verified입니다. 신청한 대출 금액은 35,000달러, 대출 기간은 60개월이며, 적용 금리는 10.72%입니다. 매월 납입해야 하는 상환 원리금은 756달러입니다. FICO 신용 점수는 680점이고, 총 신용 연령은 181개월(약 15.1년)입니다. 총 부채상환비율(DTI)은 12.12%입니다. 최근 6개월간 신용조회 건수는 0건이고, 과거 2년간 30일 이상 연체 이력은 0건입니다. 현재 보유하고 있는 개설된 신용계좌 수는 11개이고, 전체 신용 한도 대비 사용률(revol_util)은 2.40%입니다. 기존 대출 및 연체 등의 법적 공공기록(pub_rec) 건수는 0건입니다. 이번 대출의 신청 목적은 신용카드 대금 상환입니다."
10000,10.72,326.07,200000.0,33.33,0,680.0,1,26,0,46222,52.2,46,232,36,B,B2,10,MORTGAGE,Source Verified,credit_card,PA,0,"이 대출 신청자는 연소득 200,000달러이며, 재직 기간은 10년입니다. 주거 형태는 주택담보대출 보유이며, 신용카드 대금 등을 검증한 결과 소득 검증 여부는 Source Verified입니다. 신청한 대출 금액은 10,000달러, 대출 기간은 36개월이며, 적용 금리는 10.72%입니다. 매월 납입해야 하는 상환 원리금은 326달러입니다. FICO 신용 점수는 680점이고, 총 신용 연령은 232개월(약 19.3년)입니다. 총 부채상환비율(DTI)은 33.33%입니다. 최근 6개월간 신용조회 건수는 1건이고, 과거 2년간 30일 이상 연체 이력은 0건입니다. 현재 보유하고 있는 개설된 신용계좌 수는 26개이고, 전체 신용 한도 대비 사용률(revol_util)은 52.20%입니다. 기존 대출 및 연체 등의 법적 공공기록(pub_rec) 건수는 0건입니다. 이번 대출의 신청 목적은 신용카드 대금 상환입니다."
8000,7.56,249.08,250000.0,20.1,0,680.0,0,17,0,133414,61.2,29,348,36,A,A3,10,MORTGAGE,Not Verified,other,CA,0,"이 대출 신청자는 연소득 250,000달러이며, 재직 기간은 10년입니다. 주거 형태는 주택담보대출 보유이며, 신용카드 대금 등을 검증한 결과 소득 검증 여부는 Not Verified입니다. 신청한 대출 금액은 8,000달러, 대출 기간은 36개월이며, 적용 금리는 7.56%입니다. 매월 납입해야 하는 상환 원리금은 249달러입니다. FICO 신용 점수는 680점이고, 총 신용 연령은 348개월(약 29.0년)입니다. 총 부채상환비율(DTI)은 20.10%입니다. 최근 6개월간 신용조회 건수는 0건이고, 과거 2년간 30일 이상 연체 이력은 0건입니다. 현재 보유하고 있는 개설된 신용계좌 수는 17개이고, 전체 신용 한도 대비 사용률(revol_util)은 61.20%입니다. 기존 대출 및 연체 등의 법적 공공기록(pub_rec) 건수는 0건입니다. 이번 대출의 신청 목적은 기타 목적입니다."
9000,11.31,295.98,83000.0,26.55,1,680.0,0,18,0,29993,64.8,27,108,36,B,B3,1,MORTGAGE,Source Verified,moving,NC,0,"이 대출 신청자는 연소득 83,000달러이며, 재직 기간은 1년입니다. 주거 형태는 주택담보대출 보유이며, 신용카드 대금 등을 검증한 결과 소득 검증 여부는 Source Verified입니다. 신청한 대출 금액은 9,000달러, 대출 기간은 36개월이며, 적용 금리는 11.31%입니다. 매월 납입해야 하는 상환 원리금은 296달러입니다. FICO 신용 점수는 680점이고, 총 신용 연령은 108개월(약 9.0년)입니다. 총 부채상환비율(DTI)은 26.55%입니다. 최근 6개월간 신용조회 건수는 0건이고, 과거 2년간 30일 이상 연체 이력은 1건입니다. 현재 보유하고 있는 개설된 신용계좌 수는 18개이고, 전체 신용 한도 대비 사용률(revol_util)은 64.80%입니다. 기존 대출 및 연체 등의 법적 공공기록(pub_rec) 건수는 0건입니다. 이번 대출의 신청 목적은 이사 비용입니다."
15000,15.02,520.13,67000.0,6.05,0,680.0,0,6,0,9475,47.4,7,47,36,C,C3,1,OWN,Source Verified,debt_consolidation,PA,0,"이 대출 신청자는 연소득 67,000달러이며, 재직 기간은 1년입니다. 주거 형태는 자가 소유이며, 신용카드 대금 등을 검증한 결과 소득 검증 여부는 Source Verified입니다. 신청한 대출 금액은 15,000달러, 대출 기간은 36개월이며, 적용 금리는 15.02%입니다. 매월 납입해야 하는 상환 원리금은 520달러입니다. FICO 신용 점수는 680점이고, 총 신용 연령은 47개월(약 3.9년)입니다. 총 부채상환비율(DTI)은 6.05%입니다. 최근 6개월간 신용조회 건수는 0건이고, 과거 2년간 30일 이상 연체 이력은 0건입니다. 현재 보유하고 있는 개설된 신용계좌 수는 6개이고, 전체 신용 한도 대비 사용률(revol_util)은 47.40%입니다. 기존 대출 및 연체 등의 법적 공공기록(pub_rec) 건수는 0건입니다. 이번 대출의 신청 목적은 부채 통합(대환)입니다."
9000,8.81,285.41,30000.0,22.89,0,680.0,0,18,1,13700,32.9,46,118,36,A,A5,-1,RENT,Not Verified,debt_consolidation,CA,0,"이 대출 신청자는 연소득 30,000달러이며, 재직 기간은 1년 미만 또는 미상입니다. 주거 형태는 월세(임차)이며, 신용카드 대금 등을 검증한 결과 소득 검증 여부는 Not Verified입니다. 신청한 대출 금액은 9,000달러, 대출 기간은 36개월이며, 적용 금리는 8.81%입니다. 매월 납입해야 하는 상환 원리금은 285달러입니다. FICO 신용 점수는 680점이고, 총 신용 연령은 118개월(약 9.8년)입니다. 총 부채상환비율(DTI)은 22.89%입니다. 최근 6개월간 신용조회 건수는 0건이고, 과거 2년간 30일 이상 연체 이력은 0건입니다. 현재 보유하고 있는 개설된 신용계좌 수는 18개이고, 전체 신용 한도 대비 사용률(revol_util)은 32.90%입니다. 기존 대출 및 연체 등의 법적 공공기록(pub_rec) 건수는 1건입니다. 이번 대출의 신청 목적은 부채 통합(대환)입니다."
